comment,sentiment
双鱼的孩纸桑不起啊[晕] //@?-动我心: 不要让狮子再[泪],0
红包红包，一醒就是各种红包，点开都是祝福也就算了，老妈家里来电说你表哥家的娃要结婚了，送来一包糖里面还放了580。结果一打听，我要去喝酒就得回送5800对方还全收。[抓狂][抓狂]老家什么习俗嘛！！！[委屈]年底还不止一个,0
[泪]最讨厌别人秀收到的美食了！！！！！,0
我们的北青，我们的青春。[泪]看来北青食堂永远都是亮点啊[哈哈],0
#海南旅游资讯# 【污染物南下袭海南 雾霾攻陷海口】笼罩中国广大区域的雾霾天气谁0日影响海口市，整个城市空气质量明显下降，污染指数上升。海口被雾霾笼罩，白茫茫一片似灰白色绸带，在海甸岛高层建筑上已看不清主城区，在路上也不时可见有戴口罩的市民。还我大美海口！！！[泪]http://t.cn/8kxnCre,0
跟大家说个伤心事儿，下次放假要等到9月30号，也就是说接下来三个月就只能靠周末了。。。 [衰][委屈][委屈],0
似乎(只是似乎)大多数第三方做打折都不清楚商户为什么打折， 为什么让顾客成为会员。 只是别人做我也做。就连之前和位业内资深前辈讨论定价的时候， 也发现微观经济学的根基在很多电商人心里是比较空白的。 好了， 扯远了。 图中阐述了二维码真正存在的意义。 别再tx说它是什么它就是什么了[抓狂],0
厚德载雾，自强不吸[抓狂],0
#减肥中的孩纸桑不起 之二#我被香味吸引着在小吃摊中徘徊，我不断的告诫自己马非夜草不肥、今晚你已经吃的很多了、爸妈从小就告诫你街边摊不卫生…可最终还是败给了干锅土豆[泪] @八爷-_-b @imigi @Tina_歌 @曹小晶童鞋 @阳光的悦悦部落  @chocolateicetity @小猴薇薇 @多拉A梦的好朋友,0
勒种人直接废了[怒] //@璨音文化:不是人！！！[怒][怒]败类！！！,0
总是被世界遗忘在角落里，给点关注和掌声吧[泪],0
还是想留短发[泪],0
国家机密!!!!!!!泄露国家机密后果很严重!!![抓狂] //@书香数缘:：“洛阳性奴案”的消息今天上网，洛阳市大怒，正严查 谁是内鬼。,0
培哥 我在上班好哇[泪]//@陪陪无人陪: 哈哈哈。。。不说自己出去玩了多少时间[嘻嘻] //@球球V发胖:[挖鼻屎]光想旅游 不想工作 拖出去喂鸟,0
一石二鸟阿！[怒] //@Thor_拓思车间: 二手房交易成本上升，买新房，新房上涨，土地供应价格上涨，好赞的思路，问题是p民还能忍多久//@Thor_拓思车间:靠，p民连p也被榨成税了 //@何宝言: @酒酿小圆子_  //@上海大宝: 老大，太狠了吧？都在道上混的，给留条活路行不？ //@奇怪的猫-陆俭: 转发微博,0
高频率的音频穿透力太强 我心子把把都揪紧了 肯定是背台词//@鄢雨的微博: 阶级敌人[晕],0
任务是一个接着一个啊！哎，春节前有的忙了！[怒][怒],0
?他哥，以后《政风行风热线》在电视重播的时候麻烦加上大大的{重播}两个字，要知道你们现在安排的重播时间可是我下午节目直播时间我也要接听电话也要开通223谁555的，所以，这一点请迅速调整，今天严重影响我节目质量！！！[抓狂]@济宁电视台直播民生,0
系统升级到ios7，备忘录丢失[泪]苹果啊，iphone啊，你怎么想的[顶] 害人不浅。@苹果iphone中文网 @iphone,0
细思恐极[衰] //@李想干嘛:我发现谁个很恐怖的事实，该航班开始行动之后，就迅速爬升到4万5英尺，也就是说，行动一开始，就准备杀人了。还没出马来西亚情报区，估计乘客都噶屁了....,0
空气质量太差了，喘气都费劲[衰],0
回复@Im七安:感谢大家的小蜡烛，安全吃完，成功撤退！[嘻嘻][嘻嘻]//@Im七安:[蜡烛] 保持队形//@黄太吉传统美食:回复@内只熊:你点蜡是什么意思！[抓狂][抓狂]//@内只熊:[蜡烛],0
[伤心] //@袁裕来律师:贴切。,0
这是从昨晚到现在唯一看笑的一条微薄[偷笑] //@刘春:[吃惊] //@石小杰微博:肯定惊呆了这钱真赔不起呀![泪] //@痴鹿:?吓的[哈哈][嘻嘻]@Jing果儿 @石小杰微博 @勤劳的小黏糕,0
太受打击了[泪]不就2星期没操作么[泪]竟然封我号[泪]竟然锁定我[泪]让不让人工作了[泪]忒瞧不起我了[泪]切！哼！嘁！嚯！哈！嚯！哈！好像哪里不对了……,0
浑身酸软无力，烧啊烧啊烧[晕][晕][晕][晕][晕][晕][汗][汗][汗][晕][晕][晕][晕][晕][晕],0
其?我真的很想?句：每次有?些新??出，有人??算有人?好?，大佬呀我住在??都唔?心你?4日3夜真的?心什?呢？?不是??、屠?或文革呵？//@?主PP:22至25?曼谷[泪][泪]?算,0
@ICBC中国工商银行@中国工商银行电子银行[怒]你们就是这样对待你们的衣食父母的吗？就是这样对待信任你们的客户的吗？,0
估计打人者又是临时工所为！[怒],0
大雷滚过，招财耷拉着尾巴直奔俺怀，皮皮和芒果挤在俺身边，俺在心里默念：二姐，你快回来你快回来…我们胆小承受不来…[晕]只有“喵坚强”羊羊小姐不知哪儿蹿着玩…[奥特曼]仨货跟俺进厨房取水心里甚是安慰，患难见真情，下一秒悲剧ing[害羞]原来它们没早饭了才找我[泪]真现实,0
变态！！！变态！！！他妈的我的裙子！！！尼玛一辈子被男人搞基搞死你全家！！！！[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒],0
还有更可怕的是长长的打车队伍。。。以后再也不坐这么晚的航班和香港快运了！[抓狂],0
不要脸非常到位！//@Go_Jane_Go: 上镜非常到位。 //@张小毛老豆:能要些脸吗//@关东散人: 为了上位!!!!!!!!//@常浚铭: 我就奇了怪了，怎么都张这样[睡觉]//@Ivy沙菲: 到位到位！长相到位、穿着到位、官职到位...真到位！[衰]//@Jackie刘哲:不烫嘴么？,0
南京大排档外卖超级难吃[抓狂][鄙视][鄙视] 今天没有糖育苗，只有赤豆元宵。[黑线][弱][吐][吐][吐],0
 //@凯萌CathyZhu: 小时候最爱跟妈妈坐地铁上班，现在回北京最怕坐地铁出门，更别说带着儿子了[泪]污攘污攘的人就听不见一句北京话 //@北京-哥是老中医专喷外地逼:哎呀妈呀太爽嘞 大哥快整我 //@北京-神策圣堂: 嚯，看着就一股子酸菜味儿...[生病],0
让人看了纠结啊[吃惊]//@于洲: 太反动鸟!害得我不得不又认真的拜读了几遍[抓狂],0
我被电话吵醒。。。而且心情很不好[抓狂][抓狂][抓狂],0
拉肚子拉得要死了 不能喝酒了[伤心],0
[蜡烛][蜡烛][蜡烛] //@优酷网:嫌疑人归案，婴儿已逝。[蜡烛][蜡烛]魂淡，你怎么能下得去手！！[怒],0
赶过来说看「西游记」，结果只有第一排座位嘞[泪]，只能改天了。[挖鼻屎],0
妹子们还是找个读计算机或者信息安全的男朋友吧…//@HorseLuke:原来这话可以这样用啊我顿悟了[花心] //@职业欠钱:[衰]＂我真没用，居然让你问出这样的问题＂ //@HorseLuke:你直接温柔地抱着妹子说“有我在没事的亲爱的”就行了不用其它解释了[哈哈],0
看这神仙姐姐说的好的。[good] //@王家珧: 等姐姐买的起大别墅，把你们统统接来住，一人一栋小洋房[悲伤]//@好狗好猫义工团上海站: 求家哦~[爱你],0
卡梅伦估计是英国最倒霉的首相了，上台不久就各种倒霉事接踵而至，经济危机不减、骚乱动荡、大罢工、使馆受冲击...是天将降大任呢，还是触犯了天条？[衰],0
操，你他妈干的是人事嘛[怒],0
可怕啊，一天十几个小时，站起来吧！ //@微数据:[衰],0
[泪] //@不爱狼羊的女妖:人性最邪恶的一面 //@李承鹏: 她不过是一个靠劳动讨生活的妇女，你们为什么这样对她，想必你们的母亲姐妹也曾靠劳动养活了你，这一脚踹下去后，你真的没有恻隐之心？城市需要秩序，可肯定有比踹摊更好的办法。求力转。 //@演员孙海英: 她勤劳的养家，挑担子卖有什么不行？,0
公主啊，久等了...[泪],0
生活在hell一样的城市，呼吸着shit一般的空气。[抓狂],0
悲惨的我的小胃，喝咖啡?也会觉得不舒服了，来星巴克也只能点星冰乐[晕],0
[飞机][钟][礼物][挖鼻屎][思考][衰][汽车][微风][太阳][钟][疑问][衰][汽车][飞机],0
[吃惊][吃惊] //@美食点评0://@小拇指点蟑螂://@要真相不要谎言谁://@季乖guai: //@S纯属意外S:[怒][怒]//@勤劳的美美cc: 人肉这家伙。[怒]//@爱国联盟--蓝刀: //@嘉陵江好风光:中央大领导们，你们看到了吗？？？,0
真後悔那?候?下手…… [衰],0
回复@染井吉野的你:不太清楚[泪] //@染井吉野的你:是唐装么。。。,0
天，流浪着还去西藏玩了一趟。拼了！//@江红_liu: 生活得堪比牲口啊，微笑歌独步江湖[衰]//@五岳散人:瞬间无语。。。。那我这种带着笔记本与上网卡就能写字养家糊口的人，为啥还要。。。。比起人家的人生态度，咱们就是一群LV啊。。。。,0
安徽今年高考理科状元丁雅琦，文科状元倪慧[赞]一个在淮北市，一个在芜湖市，都是女孩[威武]或许要上同一所大学――清华大学（因为清华大学老师已经先下手为强[晕] ）,0
Benefit的东东都是好玩又容易上手，象变魔术一样。就是中国的售价实在太棘手了[怒],0
那就＜＜小拜年＞＞吧[哈哈][哈哈][哈哈] //@编剧陈凯:兄弟，下次必须整个领衔主演，集集都有你，我上完厕所回来，电视上还是你，是你是你，还是你[抓狂] //@演员孙仲秋:我那么招人恨么！[汗] //@Kylin_D判小官:我隐约感觉…毛利…活不大长= =。 //@徐纪周的微博:@演员孙仲秋,0
狠是不爽，气人也不带这么气人的！[怒],0
突然发现我把黄晓明和陈坤搞混了，这照片第一眼感觉是黄晓明，认真看发现时陈坤，看来帅哥都是一个模子刻出来滴！伤不起啊！[抓狂]@陈坤 @黄晓明,0
这是贾珍贾赦，还是刘姥姥焦大？ //@张晨初艺术空间:回复@太极大仙:[挤眼]  //@太极大仙:像铁老大军哥  //@张晨初艺术空间:  //@风之子-谁谁03:  //@孙海峰:[衰]  //@张晨初艺术空间: 曹雪芹要吐血了！  //@大名v: 宝玉的发箍你没画上？  //@鲁豫同程: 哪里是小鬼子？明明是红楼梦中人  //@猫头鹰暗夜: ,0
有点准??? //@米凯咫隅:很准[泪],0
艾伦啊，这地位[抓狂][抓狂][抓狂][抓狂]@承欢的大饼 @乌托邦灰狼 //@艾伦-行者:[挖鼻屎] //@BD5CKT-大斌:小孩子好好陪着吃饭少说话！//@艾伦-行者:[哈哈][哈哈][哈哈]大鹏哥又在拉仇恨了,0
早上参加婚礼时，被人在微信上打招呼问到：＂是飞行员？＂飞行员你妹啊，昵称也当真，再说了明明写的也是机长好不好[怒],0
给大家爆料一下，在小编的办公室现在登录@你牛网 是周围朋友每天上班迫不及待的一件事，毕竟猜猜价格还是蛮有意思的，几个朋友在一起把自己的价格写下来，打赌看看 谁的价格最远，然后由价格最远的那位同学请吃午饭[哈哈] 小编偷笑中！可惜我是相关人员不能中奖，被排斥了[抓狂] http://t.cn/a3CsZi,0
才星期四已经觉得精疲力尽了[衰]明天怎么办,0
回覆@冯匆匆: 俺多贴几次，弟兄们多转几次，万能的淘宝上就会神奇地出现这个东西乐。 //@冯匆匆:淘宝没有[泪],0
芝麻…你这样读@世界经理人杂志 ，@Sasa飒一飒， 知道吗？[抓狂]#摄影师与萌狗的故事#拯救弃猫,0
[怒]话说这“疯狂毛毛虫”也不知道是 谁想出来的高招，累死姐了。。。,0
看来这件@strawberries 眼中的睡衣再也不能穿了?[泪][泪][泪] 明明是这样，视频变那样[泪][泪][泪][泪] 泪奔！,0
回复@琼玛日记:[泪][泪][泪]//@琼玛日记:带健胃消食片了吗[哈哈][哈哈][哈哈],0
回复@修雯格格: 没事儿，你有体制保护着呢！//@修雯格格:电视人表示鸭梨很大呀[晕],0
真郁闷，可以当教学题材！ //@刘力博士: 数十万平米商业项目，怕结果不好对不起老板，亲自操刀，高人力投入，不计回报（近二年都没如此认真陷在一个项目上）。投入不多的项目反倒容易，高投入没好结果，没地儿说理去。[抓狂]真是没长眼睛努力也白费劲，自找的郁闷，只能围脖上晒晒。,0
我左卧右卧仰卧均有不同程度的难受[泪]现在知道我为啥提前休假了吧？睡不着觉啊[悲伤]@王碧辉 我真想把你从呼噜声中叫醒，拉你起来聊天啊[困],0
天增岁月人增肉，长使云爷泪满襟~[泪],0
[思考] //@阿里巴巴国际:印度人采购，笃信七大原则，其中一项就是要求70%的折扣，拒绝低于30%折扣的买卖。[泪],0
以前每周五必练剑，由于腿伤，今天是去不了了。加上这月及下月初关键的考试，一个月都去不了。老哥们，小哥们，聚会无期啊[悲伤],0
"又一起校园暴力,有多孩子可以这样夭折呀?痛心//@田炜华:[怒]西安这所中学如此恐怖？学生居然在学校被扎死？请大家关",0
俺的苹果吃完鸟~~~[晕] 我在:http://t.cn/zTy6VYJ,0
来了，来吧[衰]//@吴大庆Michael: [围观] //@阎小乐:来了[衰] //@王兵的围脖: 来了? //@小浪:@末日微吧 你怎么看？ //@饭否阿范: 距离690万公里，时速3.5万公里……需要谁97.谁4小时到达地球，也就是8.2谁4天，也就是谁2月2谁日一早……,0
金宝汇会员活动，没中奖，不开心[泪][泪][泪],0
绝对是你的菜啊！我已经被彻底迷倒！那低沉的迷死人不长命的男中音啊！ 我在想要是贺老师做律师上法庭，那风采得啥样子啊！[帅][帅][帅] //@释魏然:真遗憾我不在北京[泪],0
初中的同学，可能会是一辈子的朋友。因为他们和你度过了人生中最不理智的三年，最肆无忌惮的三年，最自由自在的三年。在这三年里，做了多少疯狂的事，多少无反顾地决定，让你永远无法忘记。所以，请珍惜每个一起度过初中的朋友。友谊是一条船，需用信任去掌舵。好怀念，那些无忧无虑的日子[泪][泪][泪],0
20谁2的第一声惊雷----曾哥，我谢你一家门。不要新年伊始就出来吓人，我真的被雷得不轻[晕]遥控器差点掉水杯里。。。。,0
山里，室内0度。全副武装，在家里戴着手套。取暖基本靠抖。别提洗澡了，上厕所都需要勇气[泪][泪],0
慢性自杀。//@山岚熊外婆:[衰] 求给北京天空装空气过滤装置// @气泡糖的天空 :中国人是有强大的免疫力！苏丹红，三氯氢安都没有放倒我们！吸点有毒空气不算什么！再说没有美国大使馆的检测之前，咱环境保护局不是过的好好的[酷] //  @MewMew-控  :转发微博,0
这个点儿还在纠结是看呢是看呢还是看重播呢---很浓重的伦敦音，奥运[偷笑][抓狂][嘻嘻][哈哈][爱你][酷][睡觉][睡觉][睡觉][睡觉][睡觉][睡觉],0
"真的要放在大米里吗？求高人指路[偷笑]@尹方鸣  //@小型男皓皓: 回头以后手机听筒若彻底没声儿了,我要是每天打电话带个耳机,傻呼呼的,人家还以为我耍酷呢,其实是听筒残废了[泪][抓狂] 我滴神那",0
想到接下来些时候可能会穿到的比基尼……这些我都吃不下了……怎么办啊？[泪],0
财！你?哪?！娘困?了[泪]安~,0
没准是午休时间呢。//@魔都印小凡：//@十月小隽: [晕] //@杨敏923：这个女人完蛋了,0
//@陇原牧人:是官员，是权利，是腐败推高了房价//@茶中悟道999:把土地，规化局长先查一遍//@南山上的向日葵:看来政府才是拉高房价的真正黑手……[衰],0
